   SNAP_ID INSTANCE_NUMBER        SGA        PGA      TOTAL
---------- --------------- ---------- ---------- ----------
     64341               1        1.3         .3        1.6
     64342               1        1.3         .3        1.6
     64343               1        1.3         .3        1.6
     64344               1        1.3         .3        1.6
     64345               1        1.3         .3        1.6
     64346               1        1.3         .3        1.6
     64347               1        1.3         .3        1.6
     64348               1        1.3         .3        1.6
     64349               1        1.3         .3        1.6
     64350               1        1.3         .3        1.6
     64351               1        1.3         .3        1.6
     64352               1        1.3         .3        1.6
     64353               1        1.3         .3        1.6
     64354               1        1.3         .3        1.6
     64355               1        1.3         .3        1.6
     64356               1        1.3         .3        1.6
     64357               1        1.3         .3        1.6
     64358               1        1.3         .3        1.6
     64359               1        1.3         .3        1.6
     64360               1        1.3         .3        1.6
     64361               1        1.3         .3        1.6
     64362               1        1.3         .3        1.6
     64363               1        1.3         .3        1.6
     64364               1        1.3         .3        1.6
     64365               1        1.3         .3        1.6
     64366               1        1.3         .3        1.6
     64367               1        1.3         .3        1.6
     64368               1        1.3         .3        1.6
     64369               1        1.3         .3        1.6
     64370               1        1.3         .3        1.6
     64371               1        1.3         .3        1.6
     64372               1        1.3         .3        1.6
     64373               1        1.3         .3        1.6
     64374               1        1.3         .3        1.6
     64375               1        1.3         .3        1.6
     64376               1        1.3         .3        1.6
     64377               1        1.3         .3        1.6
     64378               1        1.3         .3        1.6
     64379               1        1.3         .3        1.6
     64380               1        1.3         .3        1.6
     64381               1        1.3         .3        1.6
     64382               1        1.3         .3        1.6
     64383               1        1.3         .3        1.6
     64384               1        1.3         .3        1.6
     64385               1        1.3         .3        1.6
     64386               1        1.3         .3        1.6
     64387               1        1.3         .3        1.6
     64388               1        1.3         .3        1.6
     64389               1        1.3         .3        1.6
     64390               1        1.3         .3        1.6
     64391               1        1.3         .3        1.6
     64392               1        1.3         .3        1.6
     64393               1        1.3         .3        1.6
     64394               1        1.3         .3        1.6
     64395               1        1.3         .3        1.6
     64396               1        1.3         .3        1.6
     64397               1        1.3         .3        1.6
     64398               1        1.3         .3        1.6
     64399               1        1.3         .3        1.6
     64400               1        1.3         .3        1.6
     64401               1        1.3         .3        1.6
     64402               1        1.3         .3        1.6
     64403               1        1.3         .3        1.6
     64404               1        1.3         .3        1.6
     64405               1        1.3         .3        1.6
     64406               1        1.3         .3        1.6
     64407               1        1.3         .3        1.6
     64408               1        1.3         .3        1.6
     64409               1        1.3         .3        1.6
     64410               1        1.3         .3        1.6
     64411               1        1.3         .3        1.6
     64412               1        1.3         .3        1.6
     64413               1        1.3         .3        1.6
     64414               1        1.3         .3        1.6
     64415               1        1.3         .3        1.6
     64416               1        1.3         .3        1.6
     64417               1        1.3         .3        1.6
     64418               1        1.3         .3        1.6
     64419               1        1.3         .3        1.6
     64420               1        1.3         .3        1.6
     64421               1        1.3         .3        1.6
     64422               1        1.3         .3        1.6
     64423               1        1.3         .3        1.6
     64424               1        1.3         .3        1.6
     64425               1        1.3         .3        1.6
     64426               1        1.3         .3        1.6
     64427               1        1.3         .3        1.6
     64428               1        1.3         .3        1.6
     64429               1        1.3         .3        1.6
     64430               1        1.3         .3        1.6
     64431               1        1.3         .3        1.6
     64432               1        1.3         .3        1.6
     64433               1        1.3         .3        1.6
     64434               1        1.3         .3        1.6
     64435               1        1.3         .3        1.6
     64436               1        1.3         .3        1.6
     64437               1        1.3         .3        1.6
     64438               1        1.3         .3        1.6
     64439               1        1.3         .3        1.6
     64440               1        1.3         .3        1.6

~~END-MEMORY~~
Elapsed: 00:00:00.18



~~BEGIN-MEMORY-SGA-ADVICE~~

   SNAP_ID INSTANCE_NUMBER SGA_TARGET_GB SIZE_FACTOR ESTD_PHYSICAL_READS LEAD_READ_DIFF
---------- --------------- ------------- ----------- ------------------- --------------
     64241               1           1.5           1            19055900         249632
     64241               1           2.9           2            18806268              0
     64261               1           1.5           1            19130779         250613
     64261               1           2.9           2            18880166              0
     64309               1           1.5           1            19374322         170494
     64309               1           2.9           2            19203828              0
     64313               1           1.5           1            20407738         179588
     64313               1           2.9           2            20228150              0
     64333               1           1.5           1            20486648         178234
     64333               1           2.9           2            20308414              0
     64357               1           1.5           1            20608052         181351
     64357               1           2.9           2            20426701              0
     64361               1           1.5           1            21113334         183686
     64361               1           2.9           2            20929648              0
     64405               1           1.5           1            21308206         185381
     64405               1           2.9           2            21122825              0
     64429               1           1.5           1            21400855         186187
     64429               1           2.9           2            21214668              0
     64433               1           1.5           1            21425180         186399
     64433               1           2.9           2            21238781              0

~~END-MEMORY-SGA-ADVICE~~
Elapsed: 00:00:00.26



~~BEGIN-MEMORY-PGA-ADVICE~~

   SNAP_ID INSTANCE_NUMBER PGA_TARGET_GB SIZE_FACTOR ESTD_EXTRA_MB_RW LEAD_SIZE_DIFF_MB ESTD_PGA_CACHE_HIT_PERCENTAGE
---------- --------------- ------------- ----------- ---------------- ----------------- -----------------------------
     64241               1            .2        .125          59602.1           57791.5                            95
     64241               1            .5         .25           1810.5             615.5                           100
     64241               1             2           1             1195                 0                           100
     64241               1          15.6           8             1195                 0                           100
     64261               1            .2        .125            60219           58388.9                            95
     64261               1            .5         .25           1830.1             635.1                           100
     64261               1             2           1             1195                 0                           100
     64261               1          15.6           8             1195                 0                           100
     64309               1            .2        .125          62629.1           60781.3                            95
     64309               1            .5         .25           1847.8             652.7                           100
     64309               1             2           1             1195                 0                           100
     64309               1          15.6           8             1195                 0                           100
     64313               1            .2        .125          62866.1           61018.3                            95
     64313               1            .5         .25           1847.8             652.7                           100
     64313               1             2           1             1195                 0                           100
     64313               1          15.6           8             1195                 0                           100
     64333               1            .2        .125          64008.1           62126.8                            95
     64333               1            .5         .25           1881.3             686.2                           100
     64333               1             2           1             1195                 0                           100
     64333               1          15.6           8             1195                 0                           100
     64357               1            .2        .125          64817.9           62936.7                            95
     64357               1            .5         .25           1881.3             686.2                           100
     64357               1             2           1             1195                 0                           100
     64357               1          15.6           8             1195                 0                           100
