   SNAP_ID INSTANCE_NUMBER        SGA        PGA      TOTAL
---------- --------------- ---------- ---------- ----------
    215274               1        3.6         .8        4.4
    215274               2        3.6         .8        4.4
    215275               1        3.6         .8        4.4
    215275               2        3.6         .8        4.4
    215276               1        3.6         .8        4.4
    215276               2        3.6         .8        4.4
    215277               1        3.6         .8        4.4
    215277               2        3.6         .8        4.4
    215278               1        3.6         .8        4.4
    215278               2        3.6         .8        4.4
    215279               1        3.6         .8        4.4
    215279               2        3.6         .8        4.4
    215280               1        3.6         .8        4.4
    215280               2        3.6         .8        4.4
    215281               1        3.6         .8        4.4
    215281               2        3.6         .8        4.4
    215282               1        3.6         .8        4.4
    215282               2        3.6         .8        4.4
    215283               1        3.6         .8        4.4
    215283               2        3.6         .8        4.4
    215284               1        3.6         .8        4.4
    215284               2        3.6         .8        4.4
    215285               1        3.6         .8        4.4
    215285               2        3.6         .8        4.4
    215286               1        3.6         .8        4.4
    215286               2        3.6         .8        4.4
    215287               1        3.6         .9        4.5
    215287               2        3.6         .8        4.4
    215288               1        3.6         .8        4.4
    215288               2        3.6         .8        4.4
    215289               1        3.6         .8        4.4
    215289               2        3.6         .8        4.4
    215290               1        3.6         .8        4.4
    215290               2        3.6         .8        4.4
    215291               1        3.6         .8        4.4
    215291               2        3.6         .8        4.4
    215292               1        3.6         .8        4.4
    215292               2        3.6         .8        4.4
    215293               1        3.6         .8        4.4
    215293               2        3.6         .8        4.4
    215294               1        3.6         .8        4.4
    215294               2        3.6         .8        4.4
    215295               1        3.6         .8        4.4
    215295               2        3.6         .8        4.4
    215296               1        3.6         .8        4.4
    215296               2        3.6         .8        4.4
    215297               1        3.6         .8        4.4
    215297               2        3.6         .8        4.4
    215298               1        3.6         .8        4.4
    215298               2        3.6         .8        4.4
    215299               1        3.6         .8        4.4
    215299               2        3.6         .8        4.4
    215300               1        3.6         .8        4.4
    215300               2        3.6         .8        4.4
    215301               1        3.6         .8        4.4
    215301               2        3.6         .8        4.4
    215302               1        3.6         .8        4.4
    215302               2        3.6         .8        4.4
    215303               1        3.6         .8        4.4
    215303               2        3.6         .8        4.4
    215304               1        3.6         .8        4.4
    215304               2        3.6         .8        4.4
    215305               1        3.6         .8        4.4
    215305               2        3.6         .8        4.4
    215306               1        3.6         .8        4.4
    215306               2        3.6         .8        4.4
    215307               1        3.6         .8        4.4
    215307               2        3.6         .8        4.4
    215308               1        3.6         .8        4.4
    215308               2        3.6         .8        4.4
    215309               1        3.6         .8        4.4
    215309               2        3.6         .8        4.4
    215310               1        3.6         .8        4.4
    215310               2        3.6         .8        4.4
    215311               1        3.6         .8        4.4
    215311               2        3.6         .8        4.4
    215312               1        3.6         .8        4.4
    215312               2        3.6         .8        4.4
    215313               1        3.6         .8        4.4
    215313               2        3.6         .8        4.4
    215314               1        3.6         .8        4.4
    215314               2        3.6         .8        4.4
    215315               1        3.6         .8        4.4
    215315               2        3.6         .8        4.4
    215316               1        3.6         .8        4.4
    215316               2        3.6         .8        4.4
    215317               1        3.6         .8        4.4
    215317               2        3.6         .8        4.4
    215318               1        3.6         .8        4.4
    215318               2        3.6         .8        4.4
    215319               1        3.6         .8        4.4
    215319               2        3.6         .8        4.4
    215320               1        3.6         .8        4.4
    215320               2        3.6         .8        4.4
    215321               1        3.6         .8        4.4
    215321               2        3.6         .8        4.4
    215322               1        3.6         .8        4.4
    215322               2        3.6         .8        4.4
    215323               1        3.6         .8        4.4
    215323               2        3.6         .8        4.4
    215324               1        3.6         .9        4.5
    215324               2        3.6         .8        4.4
    215325               1        3.6         .9        4.5
    215325               2        3.6         .8        4.4
    215326               1        3.6         .9        4.5
    215326               2        3.6         .8        4.4
    215327               1        3.6         .9        4.5
    215327               2        3.6         .8        4.4
    215328               1        3.6         .9        4.5
    215328               2        3.6         .8        4.4
    215329               1        3.6         .9        4.5
    215329               2        3.6         .8        4.4
    215330               1        3.6         .9        4.5
    215330               2        3.6         .8        4.4
    215331               1        3.6         .9        4.5
    215331               2        3.6         .8        4.4
    215332               1        3.6         .9        4.5
    215332               2        3.6         .8        4.4
    215333               1        3.6         .9        4.5
    215333               2        3.6         .8        4.4
    215334               1        3.6         .9        4.5
    215334               2        3.6         .8        4.4
    215335               1        3.6         .9        4.5
    215335               2        3.6         .8        4.4
    215336               1        3.6         .9        4.5
