   SNAP_ID INSTANCE_NUMBER        SGA        PGA      TOTAL
---------- --------------- ---------- ---------- ----------
    131299               1        1.7         .5        2.2
    131299               2        1.7         .4        2.1
    131300               1        1.7         .5        2.2
    131300               2        1.7         .4        2.1
    131301               1        1.7         .5        2.2
    131301               2        1.7         .4        2.1
    131302               1        1.7         .5        2.2
    131302               2        1.7         .4        2.1
    131303               1        1.7         .5        2.2
    131303               2        1.7         .4        2.1
    131304               1        1.7         .5        2.2
    131304               2        1.7         .5        2.2
    131305               1        1.7         .5        2.2
    131305               2        1.7         .4        2.1
    131306               1        1.7         .5        2.2
    131306               2        1.7         .4        2.1
    131307               1        1.7         .5        2.2
    131307               2        1.7         .4        2.1
    131308               1        1.7         .5        2.2
    131308               2        1.7         .4        2.1
    131309               1        1.7         .5        2.2
    131309               2        1.7         .4        2.1
    131310               1        1.7         .5        2.2
    131310               2        1.7         .4        2.1
    131311               1        1.7         .5        2.2
    131311               2        1.7         .4        2.1
    131312               1        1.7         .5        2.2
    131312               2        1.7         .4        2.1
    131313               1        1.7         .5        2.2
    131313               2        1.7         .4        2.1
    131314               1        1.7         .5        2.2
    131314               2        1.7         .4        2.1
    131315               1        1.7         .5        2.2
    131315               2        1.7         .4        2.1
    131316               1        1.7         .5        2.2
    131316               2        1.7         .4        2.1
    131317               1        1.7         .5        2.2
    131317               2        1.7         .4        2.1
    131318               1        1.7         .5        2.2
    131318               2        1.7         .4        2.1
    131319               1        1.7         .5        2.2
    131319               2        1.7         .4        2.1
    131320               1        1.7         .5        2.2
    131320               2        1.7         .4        2.1
    131321               1        1.7         .5        2.2
    131321               2        1.7         .4        2.1
    131322               1        1.7         .5        2.2
    131322               2        1.7         .4        2.1
    131323               1        1.7         .5        2.2
    131323               2        1.7         .4        2.1
    131324               1        1.7         .5        2.2
    131324               2        1.7         .4        2.1
    131325               1        1.7         .5        2.2
    131325               2        1.7         .4        2.1
    131326               1        1.7         .5        2.2
    131326               2        1.7         .4        2.1
    131327               1        1.7         .5        2.2
    131327               2        1.7         .4        2.1
    131328               1        1.7         .5        2.2
    131328               2        1.7         .4        2.1
    131329               1        1.7         .5        2.2
    131329               2        1.7         .4        2.1
    131330               1        1.7         .5        2.2
    131330               2        1.7         .4        2.1
    131331               1        1.7         .5        2.2
    131331               2        1.7         .4        2.1
    131332               1        1.7         .5        2.2
    131332               2        1.7         .4        2.1
    131333               1        1.7         .5        2.2
    131333               2        1.7         .4        2.1
    131334               1        1.7         .5        2.2
    131334               2        1.7         .4        2.1
    131335               1        1.7         .5        2.2
    131335               2        1.7         .4        2.1
    131336               1        1.7         .5        2.2
    131336               2        1.7         .4        2.1
    131337               1        1.8         .5        2.3
    131337               2        1.7         .4        2.1
    131338               1        1.7         .5        2.2
    131338               2        1.7         .4        2.1
    131339               1        1.7         .5        2.2
    131339               2        1.7         .4        2.1
    131340               1        1.7         .5        2.2
    131340               2        1.7         .4        2.1
    131341               1        1.7         .5        2.2
    131341               2        1.7         .4        2.1
    131342               1        1.7         .5        2.2
    131342               2        1.7         .4        2.1
    131343               1        1.7         .5        2.2
    131343               2        1.7         .4        2.1
    131344               1        1.7         .5        2.2
    131344               2        1.7         .4        2.1
    131345               1        1.7         .5        2.2
    131345               2        1.7         .4        2.1
    131346               1        1.7         .5        2.2
    131346               2        1.7         .4        2.1
    131347               1        1.7         .5        2.2
    131347               2        1.7         .4        2.1
    131348               1        1.7         .5        2.2
    131348               2        1.7         .4        2.1
    131349               1        1.7         .5        2.2
    131349               2        1.7         .4        2.1
    131350               1        1.7         .5        2.2
    131350               2        1.7         .4        2.1
    131351               1        1.7         .5        2.2
    131351               2        1.7         .4        2.1
    131352               1        1.7         .5        2.2
    131352               2        1.7         .4        2.1
    131353               1        1.7         .5        2.2
    131353               2        1.7         .4        2.1
    131354               1        1.7         .5        2.2
    131354               2        1.7         .4        2.1
    131355               1        1.7         .5        2.2
    131355               2        1.7         .4        2.1
    131356               1        1.7         .5        2.2
    131356               2        1.7         .4        2.1
    131357               1        1.7         .5        2.2
    131357               2        1.7         .4        2.1
    131358               1        1.7         .5        2.2
    131358               2        1.7         .4        2.1
    131359               1        1.7         .5        2.2
    131359               2        1.7         .4        2.1
    131360               1        1.7         .5        2.2
    131360               2        1.7         .4        2.1
    131361               1        1.7         .5        2.2
    131361               2        1.7         .4        2.1
    131362               1        1.7         .5        2.2
    131362               2        1.7         .4        2.1
    131363               1        1.7         .5        2.2
    131363               2        1.7         .4        2.1
    131364               1        1.7         .5        2.2
    131364               2        1.7         .4        2.1
    131365               1        1.7         .5        2.2
    131365               2        1.7         .4        2.1
    131366               1        1.7         .5        2.2
    131366               2        1.7         .4        2.1
    131367               1        1.7         .5        2.2
    131367               2        1.7         .4        2.1
    131368               1        1.7         .5        2.2
    131368               2        1.7         .4        2.1
    131369               1        1.7         .5        2.2
    131369               2        1.7         .4        2.1
    131370               1        1.7         .5        2.2
    131370               2        1.7         .4        2.1
    131371               1        1.7         .5        2.2
    131371               2        1.7         .4        2.1
    131372               1        1.7         .5        2.2
    131372               2        1.7         .4        2.1
    131373               1        1.7         .5        2.2
    131373               2        1.7         .4        2.1
    131374               1        1.7         .5        2.2
    131374               2        1.7         .4        2.1
    131375               1        1.7         .6        2.3
    131375               2        1.7         .4        2.1
    131376               1        1.7         .5        2.2
    131376               2        1.7         .4        2.1
    131377               1        1.7         .5        2.2
    131377               2        1.7         .4        2.1
    131378               1        1.7         .5        2.2
    131378               2        1.7         .4        2.1
    131379               1        1.7         .5        2.2
    131379               2        1.7         .4        2.1
    131380               1        1.7         .5        2.2
    131380               2        1.7         .4        2.1
    131381               1        1.7         .5        2.2
    131381               2        1.7         .4        2.1
    131382               1        1.7         .5        2.2
    131382               2        1.7         .4        2.1
    131383               1        1.7         .5        2.2
    131383               2        1.7         .4        2.1
    131384               1        1.7         .5        2.2
    131384               2        1.7         .4        2.1
    131385               1        1.7         .5        2.2
    131385               2        1.7         .4        2.1
    131386               1        1.7         .5        2.2
    131386               2        1.7         .4        2.1
    131387               1        1.7         .5        2.2
    131387               2        1.7         .4        2.1
    131388               1        1.7         .5        2.2
    131388               2        1.7         .4        2.1
    131389               1        1.7         .5        2.2
    131389               2        1.7         .4        2.1
    131390               1        1.7         .5        2.2
    131390               2        1.7         .4        2.1
    131391               1        1.7         .5        2.2
    131391               2        1.7         .4        2.1
    131392               1        1.7         .5        2.2
    131392               2        1.7         .4        2.1
    131393               1        1.7         .5        2.2
    131393               2        1.7         .4        2.1
    131394               1        1.7         .5        2.2
    131394               2        1.7         .4        2.1
    131395               1        1.7         .5        2.2
    131395               2        1.7         .4        2.1
    131396               1        1.7         .5        2.2
    131396               2        1.7         .4        2.1
    131397               1        1.7         .5        2.2
    131397               2        1.7         .4        2.1
    131398               1        1.7         .5        2.2
    131398               2        1.7         .4        2.1
    131399               1        1.7         .5        2.2
    131399               2        1.7         .4        2.1
    131400               1        1.7         .5        2.2
    131400               2        1.7         .4        2.1
    131401               1        1.7         .5        2.2
    131401               2        1.7         .4        2.1
    131402               1        1.7         .5        2.2
    131402               2        1.7         .4        2.1
    131403               1        1.7         .5        2.2
    131403               2        1.7         .4        2.1
    131404               1        1.7         .5        2.2
    131404               2        1.7         .4        2.1
    131405               1        1.7         .5        2.2
    131405               2        1.7         .4        2.1
    131406               1        1.7         .5        2.2
    131406               2        1.7         .4        2.1
    131407               1        1.7         .5        2.2
    131407               2        1.7         .4        2.1
    131408               1        1.7         .5        2.2
    131408               2        1.7         .4        2.1
    131409               1        1.7         .5        2.2
    131409               2        1.7         .4        2.1
    131410               1        1.7         .5        2.2
    131410               2        1.7         .4        2.1
    131411               1        1.7         .5        2.2
    131411               2        1.7         .4        2.1
    131412               1        1.7         .5        2.2
    131412               2        1.7         .4        2.1
    131413               1        1.7         .5        2.2
    131413               2        1.7         .4        2.1
    131414               1        1.7         .5        2.2
    131414               2        1.7         .4        2.1
    131415               1        1.7         .5        2.2
    131415               2        1.7         .4        2.1
    131416               1        1.7         .5        2.2
    131416               2        1.7         .4        2.1
    131417               1        1.7         .5        2.2
    131417               2        1.7         .4        2.1
    131418               1        1.7         .5        2.2
    131418               2        1.7         .4        2.1
    131419               1        1.7         .5        2.2
    131419               2        1.7         .4        2.1
    131420               1        1.7         .5        2.2
    131420               2        1.7         .4        2.1
    131421               1        1.7         .5        2.2
    131421               2        1.7         .4        2.1
    131422               1        1.7         .5        2.2
    131422               2        1.7         .4        2.1
    131423               1        1.7         .5        2.2
    131423               2        1.7         .4        2.1
    131424               1        1.7         .5        2.2
    131424               2        1.7         .4        2.1
    131425               1        1.7         .5        2.2
    131425               2        1.7         .4        2.1
    131426               1        1.7         .5        2.2
    131426               2        1.7         .4        2.1
    131427               1        1.7         .5        2.2
    131427               2        1.7         .4        2.1
    131428               1        1.7         .5        2.2
    131428               2        1.7         .4        2.1
    131429               1        1.7         .5        2.2
    131429               2        1.7         .4        2.1
