   SNAP_ID INSTANCE_NUMBER        SGA        PGA      TOTAL
---------- --------------- ---------- ---------- ----------
     35818               1        1.3         .3        1.6
     35819               1        1.3         .3        1.6
     35820               1        1.3         .3        1.6
     35821               1        1.3         .3        1.6
     35822               1        1.3         .3        1.6
     35823               1        1.3         .3        1.6
     35824               1        1.3         .3        1.6
     35825               1        1.3         .3        1.6
     35826               1        1.3         .3        1.6
     35827               1        1.3         .3        1.6
     35828               1        1.3         .3        1.6
     35829               1        1.3         .3        1.6
     35830               1        1.3         .3        1.6
     35831               1        1.3         .3        1.6
     35832               1        1.3         .3        1.6
     35833               1        1.3         .3        1.6
     35834               1        1.3         .3        1.6
     35835               1        1.3         .3        1.6
     35836               1        1.3         .3        1.6
     35837               1        1.3         .3        1.6
     35838               1        1.3         .3        1.6
     35839               1        1.3         .3        1.6
     35840               1        1.3         .3        1.6
     35841               1        1.3         .3        1.6
     35842               1        1.3         .3        1.6
     35843               1        1.3         .3        1.6
     35844               1        1.3         .3        1.6
     35845               1        1.3         .3        1.6
     35846               1        1.3         .3        1.6
     35847               1        1.3         .3        1.6
     35848               1        1.3         .3        1.6
     35849               1        1.3         .3        1.6
     35850               1        1.3         .3        1.6
     35851               1        1.3         .3        1.6
     35852               1        1.3         .3        1.6
     35853               1        1.3         .3        1.6
     35854               1        1.3         .3        1.6
     35855               1        1.3         .3        1.6
     35856               1        1.3         .3        1.6
     35857               1        1.3         .3        1.6
     35858               1        1.3         .3        1.6
     35859               1        1.3         .3        1.6
     35860               1        1.3         .3        1.6
     35861               1        1.3         .3        1.6
     35862               1        1.3         .3        1.6
     35863               1        1.3         .3        1.6
     35864               1        1.3         .3        1.6
     35865               1        1.3         .3        1.6
     35866               1        1.3         .3        1.6
     35867               1        1.3         .3        1.6
     35868               1        1.3         .3        1.6
     35869               1        1.3         .3        1.6
     35870               1        1.3         .3        1.6
     35871               1        1.3         .3        1.6
     35872               1        1.3         .3        1.6
     35873               1        1.3         .3        1.6
     35874               1        1.3         .3        1.6
     35875               1        1.3         .3        1.6
     35876               1        1.3         .3        1.6
     35877               1        1.3         .3        1.6
     35878               1        1.3         .3        1.6
     35879               1        1.3         .3        1.6
     35880               1        1.3         .3        1.6
     35881               1        1.3         .3        1.6
     35882               1        1.3         .3        1.6
     35883               1        1.3         .3        1.6
     35884               1        1.3         .3        1.6
     35885               1        1.3         .3        1.6
     35886               1        1.3         .3        1.6
     35887               1        1.3         .3        1.6
     35888               1        1.3         .3        1.6
     35889               1        1.3         .3        1.6
     35890               1        1.3         .3        1.6
     35891               1        1.3         .3        1.6
     35892               1        1.3         .3        1.6
     35893               1        1.3         .3        1.6
     35894               1        1.3         .3        1.6
     35895               1        1.3         .3        1.6
     35896               1        1.3         .3        1.6
     35897               1        1.3         .3        1.6
     35898               1        1.3         .3        1.6
     35899               1        1.3         .3        1.6
     35900               1        1.3         .3        1.6
