   SNAP_ID INSTANCE_NUMBER        SGA        PGA      TOTAL
---------- --------------- ---------- ---------- ----------
     46656               1             2           1                0                 0                           100
     46656               1          15.6           8                0                 0                           100

~~END-MEMORY-PGA-ADVICE~~
Elapsed: 00:00:00.04



~~BEGIN-SIZE-ON-DISK~~

   SNAP_ID    SIZE_GB
---------- ----------
     46481     868.79
     46505     868.79
     46529     868.79
     46548     868.82
     46572     868.82
     46596     868.82
     46620     868.82
     46644     868.82
     46656     868.82

~~END-SIZE-ON-DISK~~
Elapsed: 00:00:00.06



~~BEGIN-OSSTAT~~

   SNAP_ID INSTANCE_NUMBER       load       cpus      cores    sockets     mem_gb mem_free_gb       idle       busy       user        sys     iowait       nice   cpu_wait rsrc_mgr_wait      vm_in     vm_out  cpu_count
---------- --------------- ---------- ---------- ---------- ---------- ---------- ----------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ------------- ---------- ---------- ----------
     46459               1        6.7         32         16          2     774718              656872186  188859052  111471288   72842078  123903955     568901                        0          0          0         32
     46460               1       11.6         32         16          2     774718              665785651  191222085  112833388   73794968  125523963     568904                        0          0          0         32
     46461               1       15.5         32         16          2     774718              674201326  193905339  114442397   74813597  127474996     568909                        0          0          0         32
     46462               1        9.7         32         16          2     774718              683069042  196328006  115884233   75749856  129242233     568913                        0          0          0         32
     46463               1       12.2         32         16          2     774718              691978006  198705207  117269665   76696184  130776641     569246                        0          0          0         32
     46464               1        5.8         32         16          2     774718              700903722  201052495  118631643   77637167  132280974     569250                        0          0          0         32
     46465               1        6.2         32         16          2     774718              709340541  203893878  120257898   78803235  133946784     569256                        0          0          0         32
     46466               1       11.4         32         16          2     774718              718253405  206267949  121650467   79740926  135384280     569258                        0          0          0         32
     46467               1        6.8         32         16          2     774718              727074393  208533250  122958307   80654420  136826136     569263                        0          0          0         32
     46468               1       33.1         32         16          2     774718              736039891  210826610  124276808   81583612  138311835     569267                        0          0          0         32
     46469               1        7.6         32         16          2     774718              744752210  213387996  125790623   82581223  139893274     569270                        0          0          0         32
     46470               1          8         32         16          2     774718              753587900  215823066  127177799   83541557  141352037     610677                        0          0          0         32
     46471               1       42.6         32         16          2     774718              762039291  218635742  128737080   84609883  142912650     747111                        0          0          0         32
     46472               1      116.8         32         16          2     774718              770616983  221325227  130403903   85580740  144676704     747116                        0          0          0         32
     46473               1       14.1         32         16          2     774718              779109127  224099117  132124448   86577443  146538959     747120                        0          0          0         32
     46474               1        7.3         32         16          2     774718              787454454  226827877  133814263   87565459  148292813     747123                        0          0          0         32
     46475               1       12.4         32         16          2     774718              796159637  229389994  135392980   88505522  149758585     747128                        0          0          0         32
     46476               1        7.6         32         16          2     774718              805174139  231636714  136684274   89419206  151211561     747132                        0          0          0         32
     46477               1         10         32         16          2     774718              814086920  234005402  138071710   90354831  152755566     747137                        0          0          0         32
     46478               1       15.4         32         16          2     774718              822927042  236432355  139492885   91316275  154369979     747141                        0          0          0         32
     46479               1       14.5         32         16          2     774718              831772475  238853325  140881253   92294062  155901049     747146                        0          0          0         32
     46480               1        7.5         32         16          2     774718              840538657  241156921  142235022   93200242  157391031     747148                        0          0          0         32
     46481               1       10.7         32         16          2     774718              848761698  244205833  144152557   94275928  159562393     747152                        0          0          0         32
     46482               1       13.8         32         16          2     774718              857033115  247207141  146040158   95334506  161552415     747156                        0          0          0         32
