   SNAP_ID INSTANCE_NUMBER        SGA        PGA      TOTAL
---------- --------------- ---------- ---------- ----------
     47802               2           3.8         .75              469881         262442
     47802               2           4.4        .875              207439          63264
     47802               2             5           1              144175              0
     47802               2           5.6       1.125              144175           4614
     47802               2            10           2              139561              0
     47818               1           2.5          .5             6873676              0
     47818               1           3.1        .625             6873676        1178370
     47818               1           3.8         .75             5695306        4253385
     47818               1           4.4        .875             1441921         323286
     47818               1             5           1             1118635          10739
     47818               1           5.6       1.125             1107896          14095
     47818               1           6.3        1.25             1093801           6376
     47818               1           7.5         1.5             1107896          45416
     47818               1           8.1       1.625             1062480          26960
     47818               1           8.8        1.75             1035520           4922
     47818               1            10           2             1030598              0
     47818               2           1.9        .375              390884         110752
     47818               2           2.5          .5              280132         135278
     47818               2           3.8         .75              477459         269155
     47818               2           4.4        .875              208304          63869
     47818               2             5           1              144435             14
     47818               2           5.6       1.125              144421           4579
     47818               2            10           2              139842              0
     47821               1           2.5          .5             6949004              0
     47821               1           3.1        .625             6949004        1191316
     47821               1           3.8         .75             5757688        4300436
     47821               1           4.4        .875             1457252         332308
     47821               1             5           1             1124944          10799
     47821               1           5.6       1.125             1114145          14175
     47821               1           6.3        1.25             1099970           6299
     47821               1           7.5         1.5             1114145          45561
     47821               1           8.1       1.625             1068584          27111
     47821               1           8.8        1.75             1041473           4950
     47821               1            10           2             1036523              0
     47821               2           1.9        .375              391636         111244
     47821               2           2.5          .5              280392         135538
     47821               2           3.8         .75              479986         271552
     47821               2           4.4        .875              208434          63999
     47821               2             5           1              144435              0
     47821               2           5.6       1.125              144435           4593
     47821               2            10           2              139842              0
     47826               1           2.5          .5             7030675              0
     47826               1           3.1        .625             7030675        1202688
     47826               1           3.8         .75             5827987        4367106
     47826               1           4.4        .875             1460881         334874
     47826               1             5           1             1126007          10810
     47826               1           5.6       1.125             1115197          14075
     47826               1           6.3        1.25             1101122           6418
     47826               1           7.5         1.5             1115197          45490
     47826               1           8.1       1.625             1069707          27137
     47826               1           8.8        1.75             1042570           4955
     47826               1            10           2             1037615              0
     47826               2           1.9        .375              393585         111773
     47826               2           2.5          .5              281812         136457
     47826               2           3.8         .75              484750         275319
     47826               2           4.4        .875              209431          64496
     47826               2             5           1              144935             14
     47826               2           5.6       1.125              144921           4580
     47826               2            10           2              140341              0
     47845               1           2.5          .5             7033809              0
     47845               1           3.1        .625             7033809        1203395
     47845               1           3.8         .75             5830414        4369149
     47845               1           4.4        .875             1461265         334702
     47845               1             5           1             1126563          10815
     47845               1           5.6       1.125             1115748          14082
     47845               1           6.3        1.25             1101666           6309
     47845               1           7.5         1.5             1115748          45400
     47845               1           8.1       1.625             1070348          27038
     47845               1           8.8        1.75             1043310           4957
     47845               1            10           2             1038353              0
     47845               2           1.9        .375              406972         118484
     47845               2           2.5          .5              288488         135965
     47845               2           3.8         .75              507433         292093
     47845               2           4.4        .875              215340          68810
     47845               2             5           1              146530             29
     47845               2           5.6       1.125              146501           4631
     47845               2            10           2              141870              0
     47849               1           2.5          .5             7049715              0
     47849               1           3.1        .625             7049715        1211721
     47849               1           3.8         .75             5837994        4375903
     47849               1           4.4        .875             1462091         334804
     47849               1             5           1             1127287          10822
     47849               1           5.6       1.125             1116465          14091
     47849               1           6.3        1.25             1102374           6313
     47849               1           7.5         1.5             1116465          45430
     47849               1           8.1       1.625             1071035          27055
     47849               1           8.8        1.75             1043980           4960
     47849               1            10           2             1039020              0
     47849               2           2.5          .5              457178         199992
     47849               2           3.8         .75              763377         412827
     47849               2           4.4        .875              350550         102636
